date,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,10%,30%,70%,90%,Min,Median ('91-'20),Median (POR),Max,Median Peak SWE
04-13,22.1392405063,15.7115789474,12.7957446809,15.1778947368,12.3391752577,14.95,11.1494949495,23.5545454545,14.6828282828,18.4539215686,18.0310679612,24.4912621359,17.572815534,14.8485714286,13.6566037736,15.946728972,7.4871559633,14.06,11.6517857143,20.3043103448,17.6836206897,10.8517241379,21.6576271186,17.9672268908,14.5912,20.84,6.03,11.4938461538,15.7107692308,7.64,12.3423076923,17.4776923077,10.6184615385,20.3407692308,15.0115384615,9.9653846154,12.3201550388,22.4730769231,15.715503876,11.12,3.0423076923,10.5531538462,12.3413679619,17.6060570807,21.7057884574,6.03,14.3230769231,14.9807692308,24.4912621359,
04-14,22.2797468354,15.6978947368,12.3340425532,14.8989473684,12.1298969072,15.0918367347,10.8050505051,23.6282828283,14.5272727273,18.1970588235,18.4475728155,24.5514563107,17.7902912621,14.6123809524,13.2141509434,16.0168224299,7.104587156,13.5318181818,11.3803571429,19.9801724138,17.2163793103,10.8681034483,21.5398305085,17.868907563,14.6304,20.8153846154,6.0884615385,11.7092307692,16.0207692308,7.2969230769,11.9330769231,16.8738461538,10.7069230769,20.3853846154,15.0476923077,9.8253846154,12.4620155039,22.1369230769,15.2317829457,10.7161538462,3.0369230769,10.6187692308,12.2727988594,17.3885528959,21.5995397653,6.0884615385,14.1869230769,14.9733198381,24.5514563107,
04-15,22.3405063291,15.6084210526,11.985106383,14.4926315789,11.7144329897,15.2051020408,10.5686868687,23.6373737374,14.4777777778,18.1696078431,18.5436893204,24.4922330097,18.0436893204,14.5419047619,13.1726415094,16.0327102804,6.6935779817,13.12,11.1383928571,19.5931034483,16.9560344828,10.6534482759,21.2559322034,17.9848739496,14.4008,20.9084615385,6.3984615385,11.8184615385,16.0723076923,6.96,11.7561538462,16.3869230769,10.7046153846,20.3730769231,15.06,9.7807692308,12.5589147287,22.2461538462,14.7100775194,10.3761538462,3.1792307692,10.3166153846,11.9351129296,17.2646863228,21.3549543677,6.3984615385,14.1061538462,14.6259911406,24.4922330097,
04-16,22.2848101266,15.2547368421,11.6872340426,14.0389473684,11.2391752577,15.2163265306,10.5060606061,23.6303030303,14.2838383838,18.3480392157,18.4611650485,24.4038834951,18.3174757282,14.4914285714,13.4094339623,15.8925233645,6.5385321101,13.2890909091,10.8892857143,19.2387931034,17.0594827586,10.3948275862,20.9703389831,18.0890756303,13.9528,20.8492307692,6.54,12.2461538462,15.9738461538,6.9676923077,12.0469230769,15.9392307692,10.5484615385,20.2307692308,15.2776923077,9.9107692308,12.4387596899,22.29,14.6418604651,9.9469230769,3.0930769231,9.9433076923,12.1863846154,17.3683606201,21.1017860974,6.5385321101,14.16,14.5666445183,24.4038834951,
04-17,22.4746835443,14.8915789474,11.4319148936,13.6273684211,10.7989690722,15.1214285714,10.4363636364,23.7323232323,13.8666666667,18.4254901961,18.367961165,24.1932038835,18.5640776699,14.3533333333,13.3018867925,15.6009345794,6.5412844037,13.1818181818,10.5848214286,18.6646551724,16.7793103448,10.2775862069,20.8991525424,18.3386554622,13.4728,20.7092307692,6.48,12.3884615385,15.8623076923,7.15,12.2738461538,15.4607692308,10.2576923077,20.1307692308,15.5553846154,9.9676923077,12.3364341085,22.1530769231,14.5976744186,9.5638461538,3.0515384615,9.9273076923,12.3176577221,17.24711388,21.0245449804,6.48,14.0015384615,14.475503876,24.1932038835,
04-18,22.717721519,14.3863157895,11.2882978723,13.1252631579,10.6268041237,14.9510204082,10.4909090909,23.7141414141,13.3585858586,18.8705882353,18.5388349515,23.7961165049,18.745631068,14.0752380952,12.9424528302,15.1663551402,6.5311926606,13.0145454545,10.2589285714,18.0456896552,16.5724137931,10.1370689655,20.8533898305,18.5235294118,13.1712,20.5038461538,6.4130769231,12.5515384615,15.5153846154,7.4246153846,12.3907692308,14.9361538462,10.2892307692,19.8853846154,15.5846153846,9.9892307692,12.2457364341,21.8276923077,14.1899224806,9.6123076923,3.0953846154,9.9515384615,12.3472593918,17.0143965517,20.9508200782,6.4130769231,13.8023076923,14.1325802879,23.7961165049,
04-19,22.7848101266,13.9568421053,11.1372340426,12.6105263158,10.5804123711,14.8357142857,10.6444444444,23.9545454545,12.8949494949,19.1852941176,19.0300970874,23.3737864078,18.8155339806,13.7123809524,12.8688679245,14.6186915888,6.4963302752,13.1736363636,10.3428571429,17.5724137931,16.6318965517,10.0155172414,20.6576271186,18.4285714286,12.6976,20.6569230769,6.3846153846,12.5861538462,15.0676923077,7.5153846154,12.4707692308,14.4376923077,10.2415384615,19.5653846154,15.5161538462,9.9015384615,11.8317829457,21.4846153846,13.780620155,9.8053846154,3.08,9.8919230769,12.2790733453,16.9140517241,20.7403259452,6.3846153846,13.6484615385,13.7465005537,23.9545454545,
04-20,22.7594936709,13.8389473684,10.9819148936,12.1326315789,10.4134020619,14.6071428571,10.6585858586,24.0828282828,12.4585858586,19.5245098039,19.1912621359,22.827184466,18.8029126214,13.1952380952,12.9471698113,14.1803738318,6.3899082569,13.2072727273,10.3339285714,17.1672413793,16.5456896552,9.9956896552,20.2516949153,18.1890756303,12.16,20.7007692308,6.3453846154,12.6953846154,14.7815384615,7.3915384615,12.5430769231,14.2669230769,10.0053846154,19.0476923077,15.4561538462,9.7976923077,11.2124031008,21.4815384615,13.4217054264,9.8923076923,2.9461538462,9.8828461538,11.8565630355,16.7321551724,20.7788461538,6.3453846154,13.4923076923,13.3144890768,24.0828282828,
04-21,22.5,13.8347368421,10.8734042553,11.5494736842,10.0309278351,14.356122449,10.5808080808,23.9909090909,11.9696969697,19.8098039216,19.3475728155,22.3504854369,18.7563106796,12.9819047619,12.6783018868,14.1785046729,6.4339449541,13.0545454545,10.3732142857,17.0724137931,16.2887931034,9.7422413793,19.9059322034,17.6445378151,11.5496,20.7961538462,6.0623076923,12.8753846154,14.3384615385,7.2607692308,12.38,14.1792307692,10.2153846154,18.5253846154,15.3238461538,9.6923076923,10.7821705426,21.5076923077,13.1069767442,9.8261538462,2.7676923077,9.7372480106,11.3466528555,16.5238793103,20.8673076923,6.0623076923,13.3384615385,13.0807610994,23.9909090909,
04-22,22.0569620253,13.6084210526,11.2361702128,10.9621052632,9.7041237113,14.2836734694,10.3797979798,23.7393939394,11.3414141414,19.9833333333,19.3747572816,22.3145631068,18.4980582524,13.179047619,12.2971698113,14.4897196262,6.4678899083,12.7927272727,10.5696428571,17.0060344828,15.8120689655,9.7155172414,19.65,16.9411764706,11.2616,20.9807692308,5.6292307692,12.7638461538,13.75,7.0307692308,11.9807692308,14.1746153846,10.0615384615,18.2684615385,15.1338461538,9.5969230769,10.088372093,21.63,12.5279069767,9.6523076923,2.5861538462,9.6467692308,11.1539507279,16.150801217,21.0456923077,5.6292307692,13.1284615385,12.9858874459,23.7393939394,
04-23,21.5341772152,13.0873684211,11.5691489362,10.4568421053,9.4278350515,14.2030612245,10.402020202,23.298989899,10.7141414141,20.1647058824,19.3029126214,22.2893203883,18.0621359223,13.5942857143,12.3679245283,14.8971962617,6.3706422018,12.9772727273,10.8598214286,16.7620689655,15.2017241379,9.7767241379,19.2220338983,16.2789915966,11.3832,20.8884615385,5.2215384615,12.7253846154,13.2984615385,6.8223076923,11.4476923077,13.9615384615,9.67,17.9623076923,14.8546153846,9.5007692308,10.0937984496,21.6384615385,11.8348837209,9.3307692308,2.51,9.4181284695,10.8161174242,15.5249043755,20.9530331061,5.2215384615,12.9923076923,13.0323205742,23.298989899,
04-24,21.1392405063,12.4189473684,11.7489361702,9.8936842105,9.3381443299,14.1469387755,10.3323232323,23.1212121212,10.303030303,20.3107843137,19.1067961165,22.6203883495,17.5145631068,14.0380952381,12.2132075472,14.8598130841,6.0651376147,13.4354545455,10.8785714286,16.1724137931,14.5620689655,9.8612068966,18.8194915254,15.6,11.8088,21.1861538462,4.7938461538,12.63,13.1061538462,6.6623076923,11.3315384615,13.4753846154,9.2915384615,17.4915384615,14.7007692308,9.4130769231,10.3635658915,21.5076923077,11.2131782946,9.0046153846,2.5207692308,9.2628461538,10.7240697674,15.0818691589,21.1439318403,4.7938461538,12.8261538462,12.8680769231,23.1212121212,
04-25,21.0506329114,11.8673684211,11.8574468085,9.4505263158,9.4237113402,14.0112244898,10.0404040404,23.2474747475,10.1797979798,20.3352941176,18.6941747573,22.8310679612,17.354368932,14.3819047619,12.158490566,14.5953271028,5.7853211009,13.4063636364,10.8098214286,16.5129310345,14.3775862069,9.9706896552,18.7483050847,15.0621848739,11.7176,21.4992307692,4.3869230769,12.4623076923,12.7715384615,6.6823076923,11.2892307692,13.5915384615,9.0692307692,16.9130769231,14.4961538462,9.1192307692,10.4186046512,21.4576923077,10.5372093023,8.6907692308,2.4446153846,9.0313846154,10.501627907,14.7353844341,21.091338851,4.3869230769,12.6992307692,12.6169230769,23.2474747475,
04-26,21.395,11.3673684211,12.1010638298,9.0768421053,9.4680412371,14.2397959184,9.6474747475,23.1222222222,10.504040404,20.4970588235,18.3427184466,22.7708737864,17.3504854369,14.66,11.7226415094,14.0691588785,5.5266055046,12.9718181818,10.6651785714,16.5525862069,14.1948275862,9.8017241379,18.6533898305,14.9327731092,11.596,21.7992307692,4.07,12.1807692308,12.2946153846,6.9,11.3815384615,13.7084615385,8.63,16.2453846154,14.0576923077,8.7492307692,10.3496124031,21.6069230769,10.203875969,8.2676923077,2.3984615385,8.5937692308,10.4577120038,14.7418319328,21.4161923077,4.07,12.5161538462,12.2376923077,23.1222222222,
04-27,21.4594936709,10.8768421053,12.0776595745,8.9663157895,9.506185567,14.4459183673,9.1575757576,22.8050505051,10.8232323232,20.4676470588,17.9349514563,22.6,17.3029126214,14.7647619048,11.1075471698,13.4214953271,5.4174311927,12.4445454545,10.275,16.3155172414,13.700862069,9.5586206897,18.5025423729,14.9336134454,11.3392,22.0553846154,3.9484615385,11.79,12.4430769231,6.9769230769,11.6284615385,13.9053846154,8.1153846154,15.8423076923,13.6815384615,8.6361538462,10.0503875969,21.4069230769,10.3441860465,7.7638461538,2.7830769231,8.0802307692,10.3234302326,14.8154173669,21.4121801363,3.9484615385,12.2792307692,12.2603682488,22.8050505051,
04-28,21.4759493671,10.3157894737,11.8787234043,8.9610526316,9.7855670103,14.662244898,8.5232323232,22.4,11.1393939394,20.312745098,17.7155339806,22.040776699,17.1417475728,14.6904761905,10.358490566,12.7962616822,5.6027522936,12.0190909091,9.7258928571,16.4629310345,13.05,9.0732758621,18.1889830508,14.8537815126,10.8872,22.0876923077,3.92,11.2223076923,12.57,6.8123076923,11.7223076923,14.2146153846,7.4984615385,15.2684615385,13.0153846154,8.7823076923,9.7093023256,20.9784615385,10.5410852713,7.4692307692,2.8669230769,7.4955384615,10.1567227347,14.7394677871,21.0282103213,3.92,12.0323076923,11.9489071567,22.4,
04-29,21.2518987342,9.7715789474,11.6319148936,8.9842105263,10.0082474227,14.8295918367,7.8393939394,21.9101010101,11.4,20.2254901961,17.6747572816,21.7786407767,16.8766990291,14.8314285714,9.6886792453,12.2102803738,5.4752293578,11.6372727273,9.375,16.6982758621,12.6603448276,8.4189655172,17.5957627119,14.4789915966,10.7096,22.0630769231,3.85,10.5776923077,12.6784615385,6.5038461538,11.9207692308,14.3953846154,7.0223076923,14.8815384615,12.3046153846,8.5953846154,9.3085271318,20.5761538462,10.5085271318,7.3692307692,2.8423076923,7.3345384615,9.7467090367,14.8301428571,20.643728335,3.85,11.7953846154,11.779020979,22.0630769231,
04-30,20.8670886076,9.2347368421,11.2180851064,9.0557894737,10.1422680412,15.0387755102,7.1949494949,21.4919191919,11.6757575758,20.3960784314,17.3961165049,22.027184466,16.332038835,14.9828571429,9.3490566038,11.6429906542,5.1798165138,11.3290909091,9.425,16.8405172414,12.1568965517,7.8034482759,17.0271186441,13.8739495798,10.9816,22.2476923077,3.7107692308,9.8946153846,12.7161538462,6.0538461538,12.1084615385,14.4438461538,6.62,15.2846153846,11.5584615385,8.0623076923,9.0968992248,19.8992307692,10.3860465116,7.1469230769,2.7576923077,7.0942307692,9.4022169811,14.9996326531,20.443179449,3.7107692308,11.5715384615,11.6007260963,22.2476923077,
05-01,20.47625,8.8157894737,10.6231578947,9.0715789474,10.3020618557,15.1030612245,6.5383838384,21.3535353535,11.6808080808,20.6264705882,17.0330097087,21.9553398058,15.6660194175,15.2038095238,9.0330188679,10.9514018692,4.8348623853,11.1918181818,9.4776785714,16.9672413793,11.8405172414,7.2155172414,16.6661016949,13.1344537815,11.2312,22.2776923077,3.4938461538,9.5284615385,12.6707692308,5.6961538462,12.1769230769,14.3838461538,6.5069230769,15.7615384615,10.8569230769,7.2815384615,8.6338461538,19.0584615385,10.0130769231,6.9653846154,2.7207692308,6.5352377622,9.3558486842,15.1332857143,20.4912720588,3.4938461538,11.3853846154,11.2115090909,22.2776923077,
05-02,19.5949367089,8.4810526316,10.7315789474,8.9031578947,10.4762886598,14.9285714286,6.0161616162,21.1636363636,11.7393939394,20.718627451,16.7077669903,22.3834951456,15.167961165,15.3504761905,8.4896226415,10.2112149533,4.7532110092,11.03,9.2392857143,17.0543103448,11.2456896552,6.875,16.7881355932,12.7016806723,11.328,22.3123076923,3.3192307692,9.4969230769,12.45,5.3692307692,12.2238461538,14.2284615385,6.4607692308,15.9315384615,10.1230769231,6.7269230769,8.2661538462,18.0992307692,9.9,6.8038461538,2.6507692308,6.4163084693,9.1384473684,15.0003883495,19.7073057831,3.3192307692,11.1792307692,11.1378448276,22.3834951456,
05-03,18.7848101266,8.5031578947,10.7189473684,8.7189473684,10.3680412371,14.9112244898,5.598989899,20.8454545455,11.5757575758,21.1254901961,16.3611650485,22.4252427184,14.5466019417,15.379047619,7.7924528302,10.1065420561,4.5944954128,10.7609090909,8.775,17.0120689655,10.6887931034,6.5913793103,16.8033898305,12.7739495798,11.412,22.2984615385,3.1207692308,9.34,11.9769230769,5.0684615385,12.0615384615,14.0853846154,6.7038461538,15.8638461538,9.5976923077,6.4476923077,8.1707692308,17.3384615385,9.6751937984,6.4523076923,2.5376923077,6.3628220668,8.7581842105,14.6559887062,18.9908745685,3.1207692308,10.9761538462,10.7399282297,22.4252427184,
05-04,17.8481012658,8.4115789474,10.6031578947,8.5663157895,10.1742268041,14.8489795918,5.2747474747,20.3656565657,11.4939393939,21.1705882353,15.9951456311,22.0980582524,13.9126213592,15.9295238095,7.0962264151,10.585046729,4.4587155963,10.5018181818,8.1910714286,16.8284482759,10.2586206897,6.3982758621,16.6423728814,12.6378151261,11.3336,22.1953846154,2.8723076923,8.9853846154,11.3176923077,4.8707692308,11.6269230769,13.7630769231,6.7638461538,15.5446153846,9.1030769231,6.5476923077,8.0192307692,16.4723076923,9.4596899225,5.9376923077,2.4207692308,5.8713978244,8.5198947368,14.193528829,18.0998567958,2.8723076923,10.6807692308,10.5941023119,22.1953846154,
05-05,17.2594936709,8.1031578947,10.3031578947,8.3873684211,9.975257732,14.8826530612,4.9494949495,20.303030303,11.1555555556,20.9764705882,15.4233009709,21.4339805825,13.3883495146,16.159047619,6.4169811321,10.646728972,4.2743119266,10.7336363636,7.5982142857,16.5206896552,9.9068965517,6.5681034483,16.2796610169,12.4588235294,11.0592,21.9546153846,2.6446153846,8.5769230769,10.6092307692,4.7038461538,10.9938461538,13.1453846154,6.4069230769,15.1753846154,8.78,6.4530769231,7.9415384615,15.9638461538,9.0790697674,5.6769230769,2.3646153846,5.6041802642,8.3021052632,13.8366405786,17.5638473341,2.6446153846,10.3476923077,10.6279798706,21.9546153846,
05-06,16.9240506329,7.7610526316,9.8726315789,7.9947368421,9.6525773196,14.587755102,4.6252525253,20.5626262626,10.6585858586,20.9941176471,14.6776699029,20.5912621359,13.0873786408,16.2876190476,5.8301886792,10.6925233645,4.0706422018,10.7554545455,6.9892857143,16.2198275862,9.7198275862,6.8224137931,15.6144067797,12.0638655462,10.6208,21.4838461538,2.4415384615,8.2523076923,10.0369230769,4.6407692308,10.3315384615,12.3869230769,6.0184615385,14.7223076923,8.3384615385,6.1969230769,7.5853846154,15.5669230769,8.9286821705,5.55,2.4930769231,5.4590769231,7.9246315789,13.5374915792,17.2879081959,2.4415384615,9.9807692308,10.1842307692,21.4838461538,
05-07,16.964556962,7.3273684211,9.8357894737,7.4126315789,9.112371134,14.2591836735,4.3404040404,20.8,10.0525252525,21.0362745098,14.0563106796,19.7650485437,13.1572815534,16.2180952381,5.45,10.4056074766,3.7825688073,10.6736363636,6.3723214286,15.9681034483,9.375862069,6.9034482759,15.0677966102,11.3008403361,10.4776,20.7707692308,2.2846153846,8.1053846154,9.55,4.6584615385,9.9430769231,11.6938461538,5.6361538462,14.26,7.8346153846,5.6753846154,6.9423076923,15.2207692308,9.1775193798,5.48,2.5230769231,5.3708461538,7.3870526316,13.4269902913,17.2446061202,2.2846153846,9.6038461538,9.8894331984,21.0362745098,
05-08,17.2772151899,6.8294736842,9.8410526316,6.9621052632,8.7371134021,13.8836734694,4.098989899,21.0171717172,9.5525252525,21.2392156863,13.4951456311,19.1019417476,12.9737864078,15.8219047619,5.2886792453,9.914953271,3.5853211009,10.7009090909,5.8375,16.1827586207,8.9801724138,6.7724137931,14.5389830508,10.5,10.1608,20.0061538462,2.2276923077,7.9423076923,9.3915384615,4.5884615385,10.0076923077,11.0584615385,5.2584615385,13.9715384615,7.4553846154,5.2061538462,6.3976923077,14.9915384615,9.3217054264,5.2761538462,2.4276923077,5.1443846154,6.9223157895,13.1301941748,17.4596878456,2.2276923077,9.2615384615,9.6967889421,21.2392156863,
05-09,17.5481012658,6.4210526316,9.8336842105,6.4747368421,8.5773195876,13.0030612245,3.9080808081,21.101010101,8.9555555556,21.5274509804,12.8174757282,18.4116504854,12.7310679612,15.2876190476,5.4283018868,9.2691588785,3.5036697248,10.94,5.3580357143,16.0181034483,8.8077586207,6.5060344828,14.4881355932,9.9075630252,9.792,19.3161538462,2.07,8.0107692308,9.3453846154,4.6830769231,10.34,10.6353846154,4.8138461538,14.0661538462,6.9623076923,4.9653846154,6.0876923077,14.4184615385,9.2426356589,4.99,2.2076923077,4.8007692308,6.4966451906,12.7569902913,17.6344561878,2.07,9.0484615385,9.3072717469,21.5274509804,
05-10,17.7,6.0757894737,9.5884210526,6.0336842105,8.3577319588,12.3285714286,3.9828282828,20.995959596,8.596969697,21.4039215686,12.3446601942,17.7475728155,12.4,14.9752380952,5.2773584906,8.7140186916,3.347706422,11.1854545455,4.96875,15.5577586207,8.6767241379,6.1939655172,14.4618644068,9.3193277311,9.244,19.3976923077,1.8946153846,7.8107692308,9.4092307692,4.9476923077,10.4376923077,10.3269230769,4.47,14.1853846154,6.5523076923,4.7853846154,5.8553846154,13.6246153846,9.2317829457,4.6630769231,2.0261538462,4.6437692308,6.1585127042,12.3333980583,17.7047572816,1.8946153846,8.8069230769,9.2378914729,21.4039215686,
