date,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,10%,30%,70%,90%,Min,Median ('91-'20),Median (POR),Max
05-06,27.0878787879,22.8257575758,27.6380952381,18.2928571429,19.7510204082,19.8193877551,18.6080808081,20.514,16.7198019802,26.699009901,19.6386138614,26.5711538462,23.0866666667,28.199047619,21.640952381,23.9747663551,17.8990740741,20.5568807339,14.2990990991,19.9353982301,19.298245614,24.8101694915,22.3872881356,20.0923728814,24.0016666667,23.1520661157,19.6047619048,28.3442748092,16.7740458015,17.120610687,20.4824427481,15.8366412214,20.5709923664,25.1015267176,15.6419847328,25.2938931298,18.8557251908,15.8916030534,19.3900763359,25.0830769231,20.6023255814,18.21,17.0091603053,16.7252263623,19.3257948306,23.132446281,26.6862242955,14.2990990991,20.3038167939,20.498221374,28.3442748092
05-07,27.2136363636,22.8606060606,27.9547619048,18.3081632653,19.8714285714,19.8397959184,18.6353535354,20.582,16.7396039604,27.0128712871,19.6514851485,26.7173076923,23.0980952381,28.2047619048,21.8942857143,24.0485981308,17.9453703704,20.5926605505,14.309009009,19.996460177,19.298245614,24.9305084746,22.4262711864,20.2449152542,24.01,23.1900826446,19.6658730159,28.3541984733,16.8038167939,17.3229007634,20.5030534351,16.2244274809,20.7458015267,25.1351145038,15.6541984733,25.3160305344,18.858778626,15.906870229,19.4053435115,25.1553846154,20.9248062016,18.3238461538,17.1328244275,16.7460252437,19.3303749833,23.1624864227,26.9833149276,14.309009009,20.3992366412,20.5425267176,28.3541984733
05-08,27.2439393939,22.8787878788,28.3857142857,18.3295918367,20.0867346939,19.8551020408,18.6494949495,20.608,16.8376237624,27.2891089109,19.6554455446,27.0192307692,23.1104761905,28.2085714286,21.9780952381,24.1056074766,18.1138888889,20.619266055,14.3333333333,20.2,19.299122807,25.2677966102,22.4771186441,20.2974576271,24.1616666667,23.2016528926,19.6928571429,28.3916030534,16.8763358779,17.4580152672,20.6259541985,16.3496183206,20.9893129771,25.1526717557,15.658778626,25.4099236641,18.8694656489,15.9213740458,19.4534351145,25.2123076923,21.1348837209,18.3576923077,17.1732824427,16.8414949739,19.3454164993,23.1742998819,27.2214685315,14.3333333333,20.4938931298,20.6136330275,28.3916030534
05-09,27.2848484848,22.8909090909,28.7285714286,18.3397959184,20.1704081633,19.8816326531,18.7050505051,20.637,16.9752475248,27.4059405941,19.6633663366,27.5,23.1438095238,28.2171428571,22.0695238095,24.1728971963,18.4805555556,20.6403669725,14.3423423423,20.4955752212,19.3,25.4228813559,22.6305084746,20.3313559322,24.345,23.2033057851,19.7333333333,28.4625954198,16.9038167939,17.7610687023,20.7297709924,16.6335877863,21.5114503817,25.2091603053,15.6648854962,25.6358778626,18.8770992366,15.934351145,19.5312977099,25.2392307692,21.1906976744,18.3661538462,17.1748091603,16.910959867,19.369389313,23.1854569067,27.3938313831,14.3423423423,20.6,20.6386834862,28.7285714286
05-10,27.3196969697,23.0621212121,28.9166666667,18.3612244898,20.1857142857,19.9071428571,18.7242424242,20.693,17.4227722772,27.4455445545,19.7495049505,27.6653846154,23.2038095238,28.2638095238,22.159047619,24.2439252336,18.5944444444,20.6504587156,14.3774774775,20.8398230088,19.3026315789,25.5076271186,22.6550847458,20.3525423729,24.5783333333,23.2272727273,19.7611111111,28.8015267176,16.9145038168,17.8366412214,20.9061068702,17.0358778626,21.9358778626,25.3435114504,15.679389313,25.8389312977,18.8870229008,15.9687022901,19.5801526718,25.2538461538,21.3472868217,18.3730769231,17.1755725191,17.0745673041,19.3858879068,23.2202337662,27.432959796,14.3774774775,20.7297709924,20.7664115044,28.9166666667
05-11,27.3409090909,23.553030303,29.0214285714,18.4193877551,20.2244897959,19.9581632653,18.7444444444,20.844,17.4603960396,27.4871287129,19.7772277228,27.7961538462,23.219047619,28.2819047619,22.2561904762,24.3663551402,18.7111111111,20.6587155963,14.4189189189,21.0238938053,19.3219298246,25.686440678,22.6652542373,20.363559322,24.735,23.2520661157,19.8642857143,28.9748091603,16.9221374046,17.8618320611,21.0946564885,17.2061068702,22.1381679389,25.4854961832,15.713740458,25.9664122137,18.9114503817,16.1557251908,19.6053435115,25.33,21.3859375,18.3807692308,17.1763358779,17.2315357872,19.4069539306,23.4627410468,27.4725067507,14.4189189189,20.8366412214,20.9339469027,29.0214285714
05-12,27.3590909091,23.7590909091,29.0642857143,18.5102040816,20.2489795918,20.0306122449,18.8929292929,20.869,17.504950495,27.504950495,19.8168316832,28.0490384615,23.2342857143,28.299047619,22.2923809524,24.4121495327,18.7916666667,20.6724770642,14.5198198198,21.1300884956,19.3938596491,25.9008474576,22.7084745763,20.3745762712,24.7908333333,23.2768595041,20.2301587302,29.3755725191,16.9717557252,17.8809160305,21.7885496183,17.2946564885,22.172519084,25.5290076336,15.9007633588,26.0114503817,19.1389312977,16.2564885496,19.6099236641,25.5961538462,21.5296875,18.3861538462,17.1801526718,17.3156858892,19.4586788536,23.6144214876,27.4903645365,14.5198198198,20.9458015267,20.9995442478,29.3755725191
05-13,27.3878787879,24.0106060606,29.0821428571,18.5683673469,20.2642857143,20.1397959184,19.0202020202,20.899,17.5376237624,27.5267326733,19.9227722772,28.4471153846,23.2495238095,28.3095238095,22.3428571429,24.5327102804,18.8203703704,20.6935779817,14.5675675676,21.214159292,19.6,26.0677966102,22.7457627119,20.3881355932,24.9141666667,23.2818181818,20.3928571429,29.4496183206,16.9824427481,17.8961832061,21.9824427481,17.3541984733,22.2259541985,25.5526717557,16.0152671756,26.0297709924,19.1595419847,16.2893129771,19.6557251908,25.6615384615,21.590625,18.3915384615,17.1832061069,17.3725410022,19.6167175573,23.791969697,27.5128472847,14.5675675676,21.0229007634,21.056579646,29.4496183206
05-14,27.4,24.0787878788,29.119047619,18.6459183673,20.2826530612,20.2367346939,19.103030303,20.919,17.5821782178,27.5396039604,20.0336633663,28.6163461538,23.2714285714,28.3219047619,22.5057142857,24.6990654206,18.8685185185,20.7669724771,14.6126126126,21.2300884956,19.7026315789,26.1016949153,22.7601694915,20.4033898305,25.075,23.2842975207,20.5325396825,29.4824427481,16.9900763359,17.906870229,22.0374045802,17.386259542,22.2503816794,25.5549618321,16.0290076336,26.0450381679,19.1870229008,16.3129770992,19.6694656489,25.7630769231,21.61875,18.4038461538,17.1893129771,17.4058514096,19.6794154279,23.8404407713,27.5256435644,14.6126126126,21.0618320611,21.0745442478,29.4824427481
05-15,27.453030303,24.1575757576,29.1833333333,18.7214285714,20.2908163265,20.4959183673,19.2070707071,20.946,17.599009901,27.5544554455,20.0554455446,28.7586538462,23.2923809524,28.340952381,22.579047619,24.8345794393,18.8888888889,20.7798165138,14.6261261261,21.2690265487,19.8078947368,26.136440678,22.7677966102,20.413559322,25.1425,23.3024793388,20.7174603175,29.5259541985,17.0007633588,17.9190839695,22.0717557252,17.558778626,22.2709923664,25.558778626,16.0488549618,26.0603053435,19.227480916,16.3198473282,19.6770992366,25.8861538462,21.66875,18.5530769231,17.1916030534,17.5628017535,19.7163378867,23.901046832,27.5443129313,14.6261261261,21.1038167939,21.1075132743,29.5259541985
05-16,27.596969697,24.1924242424,29.405952381,18.8020408163,20.3163265306,20.6234693878,19.3919191919,21.234,17.6138613861,27.6405940594,20.0841584158,28.8201923077,23.3114285714,28.3552380952,22.6485714286,24.8934579439,18.9083333333,20.8779816514,14.6351351351,21.3646017699,19.8614035088,26.1711864407,22.7754237288,20.4237288136,25.2083333333,23.3090909091,20.8492063492,29.5381679389,17.0160305344,17.9534351145,22.1099236641,17.9,22.4549618321,25.5687022901,16.0564885496,26.0778625954,19.2618320611,16.3458015267,19.6854961832,25.9307692308,21.678125,18.7330769231,17.1938931298,17.6424752475,19.7382683809,23.9281255411,27.6362316232,14.6351351351,21.1824427481,21.299300885,29.5381679389
05-17,27.6257575758,24.2257575758,29.5678571429,18.8867346939,20.3632653061,20.6897959184,19.4242424242,21.35,17.6237623762,27.8673267327,20.1178217822,28.9307692308,23.3504761905,28.3752380952,22.700952381,24.9401869159,18.9148148148,20.9467889908,14.6792792793,21.3991150442,19.8842105263,26.2347457627,22.7898305085,20.4491525424,25.2383333333,23.3157024793,20.8722222222,29.5786259542,17.0251908397,17.9740458015,22.1549618321,18.1694656489,22.7595419847,25.6114503817,16.0648854962,26.127480916,19.2908396947,16.3702290076,19.6908396947,26.0207692308,21.68671875,18.7592307692,17.220610687,17.6587907188,19.7488509442,23.9631731602,27.843169817,14.6792792793,21.2549618321,21.3745575221,29.5786259542
05-18,27.6484848485,24.2696969697,29.5976190476,19.0816326531,20.6275510204,20.7081632653,19.4595959596,21.407,17.6425742574,27.9772277228,20.1455445545,29.1596153846,23.4133333333,28.4104761905,22.7257142857,24.9822429907,19.0777777778,21.052293578,14.7036036036,21.4433628319,19.8938596491,26.2983050847,22.7991525424,20.4745762712,25.2466666667,23.3214876033,20.9,29.7229007634,17.0366412214,18.0290076336,22.1809160305,18.3763358779,22.8839694656,25.8732824427,16.0763358779,26.2916030534,19.3015267176,16.4229007634,19.7091603053,26.0430769231,21.68984375,18.8146153846,17.4671755725,17.681217595,19.7645701085,24.0127878788,27.9443534353,14.7036036036,21.3236641221,21.4251814159,29.7229007634
05-19,27.6681818182,24.3666666667,29.6238095238,19.293877551,20.8693877551,20.7142857143,19.4656565657,21.421,17.6524752475,27.997029703,20.1534653465,29.25,23.5514285714,28.419047619,22.7419047619,25.0140186916,19.1416666667,21.1495412844,14.7126126126,21.4982300885,19.900877193,26.3101694915,22.813559322,20.4974576271,25.2533333333,23.3305785124,21.0031746032,30.2045801527,17.0916030534,18.1320610687,22.1893129771,18.6358778626,22.9984732824,26.3045801527,16.1038167939,26.427480916,19.3030534351,16.4717557252,19.7167938931,26.1115384615,21.70859375,19.0823076923,17.8282442748,17.7004338296,19.7720188831,24.1220952381,27.9641449145,14.7126126126,21.393129771,21.4596150442,30.2045801527
05-20,27.6878787879,24.4484848485,29.6297619048,19.4693877551,21.087755102,20.7204081633,19.5070707071,21.451,17.8158415842,28.0712871287,20.1732673267,29.3067307692,23.5971428571,28.4619047619,22.7638095238,25.0271028037,19.1833333333,21.2027522936,14.7288288288,21.5300884956,19.9043859649,26.3237288136,22.8237288136,20.5194915254,25.2566666667,23.3512396694,21.2444444444,30.6549618321,17.1526717557,18.2664122137,22.1992366412,19.0061068702,23.0816793893,26.4297709924,16.1396946565,26.679389313,19.3038167939,16.5061068702,19.7786259542,26.1861538462,21.73671875,19.1284615385,17.8664122137,17.8608986471,19.8163539574,24.1930822511,28.0329462946,14.7288288288,21.4770992366,21.4905442478,30.6549618321
05-21,27.696969697,24.5439393939,29.6428571429,19.7744897959,21.1204081633,20.7224489796,19.5323232323,21.544,18.1,28.1356435644,20.1792079208,29.3903846154,23.619047619,28.6180952381,22.8571428571,25.0345794393,19.2185185185,21.2779816514,14.7423423423,21.5539823009,19.9149122807,26.3347457627,22.8296610169,20.5516949153,25.2791666667,23.3603305785,21.2904761905,30.9824427481,17.1664122137,18.4122137405,22.2076335878,19.1450381679,23.1473282443,26.4778625954,16.1786259542,27.1007633588,19.3122137405,16.5312977099,20.0328244275,26.2423076923,21.8484375,19.1530769231,17.8893129771,18.131221374,19.9502859247,24.2664718615,28.0917761776,14.7423423423,21.520610687,21.5489911504,30.9824427481
05-22,27.7121212121,24.6621212121,29.6607142857,20.0295918367,21.1418367347,20.7275510204,19.5545454545,21.639,18.298019802,28.2316831683,20.1900990099,29.4509615385,23.6571428571,28.8276190476,23.0457142857,25.0439252336,19.2481481481,21.3009174312,14.8927927928,21.5769911504,19.9271929825,26.3389830508,22.8381355932,20.6661016949,25.4891666667,23.4570247934,21.3722222222,31.2259541985,17.1732824427,18.4351145038,22.2213740458,19.2564885496,23.2381679389,26.6053435115,16.1954198473,27.5229007634,19.327480916,16.9236641221,20.0908396947,26.2823076923,21.9703125,19.1607692308,18.0176923077,18.3117292722,20.0479661941,24.3606277056,28.1797269727,14.8927927928,21.5992366412,21.6079955752,31.2259541985
05-23,27.7181818182,24.7166666667,29.6833333333,20.1265306122,21.1479591837,20.7306122449,19.5626262626,21.769,18.3712871287,28.2663366337,20.201980198,29.5865384615,23.7142857143,29.0380952381,23.0771428571,25.0588785047,19.2805555556,21.3293577982,14.9522522523,21.5902654867,19.9868421053,26.35,23.0093220339,20.8228813559,25.7325,23.6024793388,21.4142857143,31.3091603053,17.1824427481,18.4534351145,22.2381679389,19.493129771,23.2572519084,26.7175572519,16.2740458015,27.8114503817,19.3503816794,17.0969465649,20.1374045802,26.3523076923,22.0140625,19.1676923077,18.0022900763,18.3795019273,20.1297928026,24.415952381,28.2208480085,14.9522522523,21.6755725191,21.6796327434,31.3091603053
05-24,27.7393939394,24.7636363636,29.7035714286,20.2204081633,21.1775510204,20.7357142857,19.5777777778,21.887,18.503960396,28.2782178218,20.2227722772,29.7817307692,23.8447619048,29.1476190476,23.1171428571,25.114953271,19.2898148148,21.3422018349,15.0171171171,21.6008849558,20.049122807,26.3593220339,23.0677966102,20.9305084746,25.9975,23.8256198347,21.4825396825,31.4473282443,17.2984732824,18.458778626,22.3580152672,19.7244274809,23.2748091603,26.7572519084,16.3267175573,28.293129771,19.3717557252,17.2122137405,20.1755725191,26.4176923077,22.059375,19.207751938,18.0160305344,18.463296803,20.1890232123,24.487974026,28.2916385761,15.0171171171,21.786259542,21.7439424779,31.4473282443
05-25,27.8303030303,24.8015151515,29.7071428571,20.3418367347,21.1959183673,20.7418367347,19.6080808081,21.931,18.6227722772,28.3455445545,20.2405940594,30.0548076923,23.9352380952,29.5123809524,23.1542857143,25.1906542056,19.4296296296,21.3495412844,15.0432432432,21.610619469,20.0833333333,26.3677966102,23.0991525424,21.0016949153,26.1466666667,24.0652892562,21.6071428571,31.5885496183,17.3465648855,18.4610687023,22.5625954198,20.0129770992,23.3076335878,26.813740458,16.3480916031,28.4366412214,19.4488549618,17.2458015267,20.2458015267,26.4776923077,22.1234375,19.2108527132,18.0328244275,18.4772390598,20.2421562996,24.5806473829,28.4275315547,15.0432432432,21.8595419847,21.7708097345,31.5885496183
05-26,27.8651515152,24.85,29.7083333333,20.5744897959,21.2214285714,20.7479591837,19.6252525253,22.086,18.7693069307,28.3891089109,20.3316831683,30.2701923077,24.2180952381,29.8104761905,23.1904761905,25.3523364486,19.5833333333,21.3605504587,15.0801801802,21.6230088496,20.1280701754,26.3745762712,23.1093220339,21.0228813559,26.1916666667,24.2272727273,21.6365079365,31.6366412214,17.4145038168,18.4641221374,22.7160305344,20.1580152672,23.3335877863,26.8717557252,16.3633587786,28.4938931298,19.4603053435,17.2763358779,20.2557251908,26.5038461538,22.3953125,19.2472868217,18.0694656489,18.4946406167,20.2785125841,24.6631818182,28.4834147079,15.0801801802,21.9435114504,21.8612539683,31.6366412214
05-27,27.8803030303,24.8909090909,29.7119047619,20.8051020408,21.2428571429,20.7551020408,19.6323232323,22.157,19.2574257426,28.4574257426,20.3910891089,30.4759615385,24.46,29.9657142857,23.2095238095,25.4037383178,19.6962962963,21.3834862385,15.0927927928,21.6495575221,20.1719298246,26.3779661017,23.1152542373,21.0423728814,26.3158333333,24.3537190083,21.6579365079,31.6511450382,17.4564885496,18.465648855,22.758778626,20.3030534351,23.3923664122,26.9251908397,16.3679389313,28.5244274809,19.4961832061,17.2992366412,20.2618320611,26.5492307692,22.41484375,19.2821705426,18.1557251908,18.5448265437,20.3294641373,24.7616363636,28.5177273071,15.0927927928,22.0038167939,21.907468254,31.6511450382
05-28,27.8939393939,24.9151515152,29.7142857143,20.9030612245,21.2540816327,20.7632653061,19.6515151515,22.215,19.4940594059,28.6198019802,20.5059405941,30.7019230769,24.6342857143,30.0228571429,23.2180952381,25.4476635514,19.7555555556,21.4018348624,15.0972972973,21.6654867257,20.2201754386,26.3805084746,23.1491525424,21.0483050847,26.3625,24.3958677686,21.6650793651,31.7076335878,17.5259541985,18.4671755725,22.7740458015,20.4114503817,23.4488549618,26.9908396947,16.386259542,28.7839694656,19.5152671756,17.306870229,20.2709923664,26.58,22.4203125,19.2992248062,18.1679389313,18.5503804959,20.4397974454,24.8308917749,28.7675527171,15.0972972973,22.0458015267,21.9402433628,31.7076335878
05-29,27.9015151515,24.9439393939,29.7238095238,20.9755102041,21.262244898,20.7693877551,19.7282828283,22.241,19.5792079208,28.6514851485,20.6267326733,30.8788461538,24.8323809524,30.1276190476,23.2361904762,25.4906542056,19.7925925926,21.4357798165,15.1135135135,21.6796460177,20.3728070175,26.4059322034,23.1949152542,21.0593220339,26.3766666667,24.4396694215,21.6674603175,31.7801526718,17.5366412214,18.5755725191,22.7961832061,20.506870229,23.4801526718,27.0328244275,16.4259541985,29.0740458015,19.5351145038,17.320610687,20.341221374,26.6153846154,22.43125,19.3472868217,18.172519084,18.6527439493,20.5428289623,24.9104718615,29.0317897362,15.1135135135,22.086259542,21.9603230088,31.7801526718
05-30,27.9318181818,25.0196969697,29.75,21.0734693878,21.4306122449,20.7918367347,19.9404040404,22.273,19.7138613861,28.6801980198,20.6643564356,31.1375,24.920952381,30.4314285714,23.2466666667,25.6121495327,19.8,21.4458715596,15.1315315315,21.707079646,20.5087719298,26.5449152542,23.2101694915,21.1,26.3875,24.4917355372,21.6801587302,31.9198473282,17.5564885496,18.7106870229,22.8145038168,20.5641221374,23.5022900763,27.0480916031,16.4526717557,29.1732824427,19.5984732824,17.3320610687,20.6839694656,26.6223076923,22.4375,19.3627906977,18.2229007634,18.7758973904,20.6702403446,24.9900735931,29.1239740005,15.1315315315,22.1259541985,21.990039823,31.9198473282
05-31,27.9742424242,25.0575757576,29.7595238095,21.093877551,21.593877551,20.9255102041,20.0616161616,22.442,19.8099009901,28.6831683168,20.6752475248,31.3740384615,24.9466666667,30.4780952381,23.2571428571,25.6485981308,19.8027777778,21.4495412844,15.1468468468,21.7486725664,20.5684210526,26.7576271186,23.2186440678,21.1313559322,26.395,24.5570247934,21.6865079365,32.0335877863,17.5671755725,18.7351145038,22.9053435115,20.6061068702,23.5122137405,27.0687022901,16.4824427481,29.2610687023,19.6404580153,17.3732824427,20.8129770992,26.6307692308,22.440625,19.3697674419,18.4480916031,18.7985797976,20.7165663971,25.0243030303,29.2032786637,15.1468468468,22.1824427481,22.0946487832,32.0335877863
